scales,wavedate,variable,mean_measurement,mean_measurement_se,ymax,ymin,groupby,subgroup,N_total
2,2020-09-12,ges_per_gefahr,1.53,0.12,1.76,1.29,bl,SB,1566
2,2020-09-12,ges_per_gefahr,1.59,0.1,1.78,1.41,bl,ST,1566
2,2020-09-12,ges_per_gefahr,1.39,0.1,1.59,1.2,bl,TI,1566
2,2020-09-12,ges_per_gefahr,2.23,0.17,2.55,1.9,bl,VB,1566
2,2020-09-12,ges_per_gefahr,1.62,0.06,1.75,1.5,bl,WI,1566
2,2020-09-12,ges_pub_gefahr,2.3,0.15,2.6,2,bl,BG,1566
2,2020-09-12,ges_pub_gefahr,2.09,0.1,2.27,1.9,bl,KT,1566
2,2020-09-12,ges_pub_gefahr,2.18,0.07,2.31,2.04,bl,NÖ,1566
2,2020-09-12,ges_pub_gefahr,2.06,0.07,2.2,1.91,bl,OÖ,1566
2,2020-09-12,ges_pub_gefahr,2.28,0.11,2.49,2.06,bl,SB,1566
2,2020-09-12,ges_pub_gefahr,2.29,0.08,2.45,2.13,bl,ST,1566
2,2020-09-12,ges_pub_gefahr,2.06,0.1,2.26,1.87,bl,TI,1566
2,2020-09-12,ges_pub_gefahr,1.89,0.16,2.2,1.58,bl,VB,1566
2,2020-09-12,ges_pub_gefahr,2.37,0.06,2.48,2.25,bl,WI,1566
2,2020-10-17,ges_per_gefahr,1.79,0.18,2.15,1.44,bl,BG,1652
2,2020-10-17,ges_per_gefahr,1.33,0.12,1.56,1.1,bl,KT,1652
2,2020-10-17,ges_per_gefahr,1.57,0.06,1.69,1.46,bl,NÖ,1652
2,2020-10-17,ges_per_gefahr,1.49,0.08,1.64,1.34,bl,OÖ,1652
2,2020-10-17,ges_per_gefahr,1.75,0.11,1.97,1.52,bl,SB,1652
2,2020-10-17,ges_per_gefahr,1.43,0.07,1.58,1.29,bl,ST,1652
2,2020-10-17,ges_per_gefahr,1.39,0.1,1.58,1.21,bl,TI,1652
2,2020-10-17,ges_per_gefahr,2.46,0.12,2.7,2.21,bl,VB,1652
2,2020-10-17,ges_per_gefahr,1.71,0.07,1.85,1.57,bl,WI,1652
2,2020-10-17,ges_pub_gefahr,2.41,0.17,2.75,2.08,bl,BG,1655
2,2020-10-17,ges_pub_gefahr,2.1,0.1,2.29,1.9,bl,KT,1655
2,2020-10-17,ges_pub_gefahr,2.27,0.06,2.4,2.15,bl,NÖ,1655
2,2020-10-17,ges_pub_gefahr,2.19,0.07,2.33,2.05,bl,OÖ,1655
2,2020-10-17,ges_pub_gefahr,2.36,0.12,2.58,2.13,bl,SB,1655
2,2020-10-17,ges_pub_gefahr,2.32,0.08,2.48,2.16,bl,ST,1655
2,2020-10-17,ges_pub_gefahr,2.15,0.1,2.35,1.96,bl,TI,1655
2,2020-10-17,ges_pub_gefahr,2.19,0.12,2.44,1.95,bl,VB,1655
2,2020-10-17,ges_pub_gefahr,2.51,0.06,2.64,2.38,bl,WI,1655
2,2020-11-14,ges_per_gefahr,1.9,0.2,2.29,1.5,bl,BG,1584
2,2020-11-14,ges_per_gefahr,1.91,0.1,2.11,1.71,bl,KT,1584
2,2020-11-14,ges_per_gefahr,1.55,0.07,1.7,1.41,bl,NÖ,1584
2,2020-11-14,ges_per_gefahr,1.76,0.09,1.94,1.58,bl,OÖ,1584
2,2020-11-14,ges_per_gefahr,1.92,0.12,2.15,1.69,bl,SB,1584
2,2020-11-14,ges_per_gefahr,1.72,0.09,1.9,1.55,bl,ST,1584
2,2020-11-14,ges_per_gefahr,1.66,0.12,1.88,1.43,bl,TI,1584
2,2020-11-14,ges_per_gefahr,1.78,0.16,2.09,1.48,bl,VB,1584
2,2020-11-14,ges_per_gefahr,1.81,0.07,1.94,1.68,bl,WI,1584
2,2020-11-14,ges_pub_gefahr,2.77,0.16,3.09,2.45,bl,BG,1583
2,2020-11-14,ges_pub_gefahr,2.63,0.11,2.85,2.42,bl,KT,1583
2,2020-11-14,ges_pub_gefahr,2.48,0.07,2.62,2.34,bl,NÖ,1583
2,2020-11-14,ges_pub_gefahr,2.59,0.07,2.73,2.44,bl,OÖ,1583
2,2020-11-14,ges_pub_gefahr,2.56,0.11,2.78,2.34,bl,SB,1583
2,2020-11-14,ges_pub_gefahr,2.56,0.08,2.73,2.4,bl,ST,1583
2,2020-11-14,ges_pub_gefahr,2.46,0.11,2.67,2.25,bl,TI,1583
2,2020-11-14,ges_pub_gefahr,2.47,0.13,2.72,2.22,bl,VB,1583
2,2020-11-14,ges_pub_gefahr,2.79,0.06,2.92,2.67,bl,WI,1583
2,2020-12-13,ges_per_gefahr,1.8,0.17,2.13,1.47,bl,BG,1553
2,2020-12-13,ges_per_gefahr,1.43,0.13,1.67,1.18,bl,KT,1553
2,2020-12-13,ges_per_gefahr,1.5,0.07,1.64,1.37,bl,NÖ,1553
2,2020-12-13,ges_per_gefahr,1.49,0.09,1.67,1.31,bl,OÖ,1553
2,2020-12-13,ges_per_gefahr,1.75,0.11,1.95,1.54,bl,SB,1553
2,2020-12-13,ges_per_gefahr,1.56,0.11,1.77,1.36,bl,ST,1553
2,2020-12-13,ges_per_gefahr,1.47,0.11,1.68,1.26,bl,TI,1553
2,2020-12-13,ges_per_gefahr,1.53,0.15,1.83,1.24,bl,VB,1553
2,2020-12-13,ges_per_gefahr,1.56,0.06,1.68,1.44,bl,WI,1553
2,2020-12-13,ges_pub_gefahr,2.45,0.16,2.76,2.13,bl,BG,1554
2,2020-12-13,ges_pub_gefahr,2.26,0.1,2.45,2.07,bl,KT,1554
2,2020-12-13,ges_pub_gefahr,2.43,0.06,2.55,2.31,bl,NÖ,1554
2,2020-12-13,ges_pub_gefahr,2.31,0.08,2.47,2.14,bl,OÖ,1554
2,2020-12-13,ges_pub_gefahr,2.35,0.09,2.53,2.17,bl,SB,1554
2,2020-12-13,ges_pub_gefahr,2.36,0.09,2.53,2.19,bl,ST,1554
2,2020-12-13,ges_pub_gefahr,2.27,0.1,2.48,2.07,bl,TI,1554
2,2020-12-13,ges_pub_gefahr,2.21,0.13,2.46,1.95,bl,VB,1554
2,2020-12-13,ges_pub_gefahr,2.51,0.06,2.62,2.39,bl,WI,1554
2,2021-01-16,ges_per_gefahr,1.72,0.19,2.09,1.34,bl,BG,1599
2,2021-01-16,ges_per_gefahr,1.41,0.1,1.61,1.21,bl,KT,1599
2,2021-01-16,ges_per_gefahr,1.61,0.08,1.75,1.46,bl,NÖ,1599
2,2021-01-16,ges_per_gefahr,1.57,0.08,1.73,1.41,bl,OÖ,1599
2,2021-01-16,ges_per_gefahr,1.75,0.13,2.01,1.49,bl,SB,1599
2,2021-01-16,ges_per_gefahr,1.55,0.09,1.73,1.37,bl,ST,1599
2,2021-01-16,ges_per_gefahr,1.44,0.1,1.63,1.26,bl,TI,1599
2,2021-01-16,ges_per_gefahr,1.44,0.15,1.74,1.14,bl,VB,1599
2,2021-01-16,ges_per_gefahr,1.68,0.06,1.8,1.55,bl,WI,1599
2,2021-01-16,ges_pub_gefahr,2.3,0.15,2.6,2,bl,BG,1603
2,2021-01-16,ges_pub_gefahr,2.23,0.11,2.44,2.03,bl,KT,1603
2,2021-01-16,ges_pub_gefahr,2.41,0.07,2.55,2.27,bl,NÖ,1603
2,2021-01-16,ges_pub_gefahr,2.26,0.07,2.4,2.13,bl,OÖ,1603
2,2021-01-16,ges_pub_gefahr,2.36,0.11,2.58,2.14,bl,SB,1603
2,2021-01-16,ges_pub_gefahr,2.39,0.09,2.56,2.22,bl,ST,1603
2,2021-01-16,ges_pub_gefahr,2.12,0.09,2.3,1.94,bl,TI,1603
2,2021-01-16,ges_pub_gefahr,2.15,0.14,2.42,1.88,bl,VB,1603
2,2021-01-16,ges_pub_gefahr,2.54,0.06,2.65,2.42,bl,WI,1603
2,2021-02-13,ges_per_gefahr,1.74,0.17,2.08,1.4,bl,BG,1562
2,2021-02-13,ges_per_gefahr,1.38,0.11,1.59,1.16,bl,KT,1562
2,2021-02-13,ges_per_gefahr,1.49,0.07,1.62,1.36,bl,NÖ,1562
2,2021-02-13,ges_per_gefahr,1.41,0.08,1.56,1.26,bl,OÖ,1562
2,2021-02-13,ges_per_gefahr,1.7,0.12,1.93,1.46,bl,SB,1562
2,2021-02-13,ges_per_gefahr,1.48,0.08,1.64,1.31,bl,ST,1562
2,2021-02-13,ges_per_gefahr,1.36,0.11,1.57,1.14,bl,TI,1562
2,2021-02-13,ges_per_gefahr,1.45,0.16,1.77,1.13,bl,VB,1562
2,2021-02-13,ges_per_gefahr,1.55,0.06,1.67,1.42,bl,WI,1562
2,2021-02-13,ges_pub_gefahr,2.44,0.16,2.75,2.14,bl,BG,1562
2,2021-02-13,ges_pub_gefahr,2.21,0.11,2.42,1.99,bl,KT,1562
2,2021-02-13,ges_pub_gefahr,2.23,0.07,2.36,2.1,bl,NÖ,1562
2,2021-02-13,ges_pub_gefahr,2.18,0.07,2.31,2.05,bl,OÖ,1562
2,2021-02-13,ges_pub_gefahr,2.24,0.11,2.46,2.02,bl,SB,1562
2,2021-02-13,ges_pub_gefahr,2.29,0.08,2.46,2.13,bl,ST,1562
2,2021-02-13,ges_pub_gefahr,1.97,0.1,2.17,1.78,bl,TI,1562
2,2021-02-13,ges_pub_gefahr,2.07,0.14,2.34,1.81,bl,VB,1562
2,2021-02-13,ges_pub_gefahr,2.36,0.06,2.48,2.23,bl,WI,1562
2,2021-03-13,ges_per_gefahr,1.71,0.17,2.05,1.38,bl,BG,1561
2,2021-03-13,ges_per_gefahr,1.43,0.13,1.67,1.18,bl,KT,1561
2,2021-03-13,ges_per_gefahr,1.36,0.06,1.48,1.24,bl,NÖ,1561
2,2021-03-13,ges_per_gefahr,1.34,0.08,1.49,1.18,bl,OÖ,1561
2,2021-03-13,ges_per_gefahr,1.63,0.14,1.89,1.36,bl,SB,1561
2,2021-03-13,ges_per_gefahr,1.52,0.1,1.71,1.34,bl,ST,1561
2,2021-03-13,ges_per_gefahr,1.23,0.11,1.45,1,bl,TI,1561
2,2021-03-13,ges_per_gefahr,1.41,0.18,1.76,1.06,bl,VB,1561
2,2021-03-13,ges_per_gefahr,1.61,0.08,1.76,1.46,bl,WI,1561
2,2021-03-13,ges_pub_gefahr,2.32,0.15,2.61,2.02,bl,BG,1560
2,2021-03-13,ges_pub_gefahr,2.29,0.12,2.51,2.06,bl,KT,1560
2,2021-03-13,ges_pub_gefahr,2.21,0.07,2.35,2.08,bl,NÖ,1560
2,2021-03-13,ges_pub_gefahr,2.15,0.09,2.32,1.98,bl,OÖ,1560
2,2021-03-13,ges_pub_gefahr,2.27,0.1,2.48,2.07,bl,SB,1560
2,2021-03-13,ges_pub_gefahr,2.37,0.08,2.53,2.21,bl,ST,1560
2,2021-03-13,ges_pub_gefahr,1.93,0.1,2.13,1.73,bl,TI,1560
2,2021-03-13,ges_pub_gefahr,2.04,0.2,2.43,1.65,bl,VB,1560
2,2021-03-13,ges_pub_gefahr,2.51,0.06,2.64,2.38,bl,WI,1560
2,2021-04-16,ges_per_gefahr,1.67,0.18,2.03,1.32,bl,BG,1514
2,2021-04-16,ges_per_gefahr,1.45,0.12,1.68,1.21,bl,KT,1514
2,2021-04-16,ges_per_gefahr,1.39,0.07,1.53,1.25,bl,NÖ,1514
2,2021-04-16,ges_per_gefahr,1.36,0.08,1.53,1.2,bl,OÖ,1514
2,2021-04-16,ges_per_gefahr,1.58,0.14,1.85,1.3,bl,SB,1514
2,2021-04-16,ges_per_gefahr,1.42,0.1,1.61,1.23,bl,ST,1514
2,2021-04-16,ges_per_gefahr,1.25,0.1,1.46,1.05,bl,TI,1514
2,2021-04-16,ges_per_gefahr,1.38,0.2,1.77,1,bl,VB,1514
2,2021-04-16,ges_per_gefahr,1.55,0.08,1.7,1.4,bl,WI,1514
2,2021-04-16,ges_pub_gefahr,2.27,0.16,2.59,1.95,bl,BG,1514
2,2021-04-16,ges_pub_gefahr,2.24,0.09,2.42,2.06,bl,KT,1514
2,2021-04-16,ges_pub_gefahr,2.01,0.08,2.18,1.85,bl,NÖ,1514
2,2021-04-16,ges_pub_gefahr,2.12,0.07,2.25,1.99,bl,OÖ,1514
2,2021-04-16,ges_pub_gefahr,2.21,0.11,2.43,2,bl,SB,1514
2,2021-04-16,ges_pub_gefahr,2.14,0.09,2.32,1.96,bl,ST,1514
2,2021-04-16,ges_pub_gefahr,1.85,0.09,2.03,1.67,bl,TI,1514
2,2021-04-16,ges_pub_gefahr,2.1,0.17,2.43,1.77,bl,VB,1514
2,2021-04-16,ges_pub_gefahr,2.39,0.06,2.52,2.26,bl,WI,1514
2,2021-05-22,ges_per_gefahr,1.54,0.16,1.87,1.22,bl,BG,1488
2,2021-05-22,ges_per_gefahr,1.12,0.11,1.34,0.9,bl,KT,1488
2,2021-05-22,ges_per_gefahr,1.13,0.07,1.27,1,bl,NÖ,1488
2,2021-05-22,ges_per_gefahr,1.12,0.08,1.28,0.96,bl,OÖ,1488
2,2021-05-22,ges_per_gefahr,1.24,0.11,1.46,1.03,bl,SB,1488
2,2021-05-22,ges_per_gefahr,1.24,0.08,1.39,1.09,bl,ST,1488
2,2021-05-22,ges_per_gefahr,0.94,0.1,1.13,0.75,bl,TI,1488
2,2021-05-22,ges_per_gefahr,1.14,0.14,1.41,0.88,bl,VB,1488
2,2021-05-22,ges_per_gefahr,1.33,0.07,1.47,1.18,bl,WI,1488
2,2021-05-22,ges_pub_gefahr,2,0.17,2.32,1.68,bl,BG,1488
2,2021-05-22,ges_pub_gefahr,1.72,0.11,1.93,1.51,bl,KT,1488
2,2021-05-22,ges_pub_gefahr,1.72,0.07,1.85,1.58,bl,NÖ,1488
2,2021-05-22,ges_pub_gefahr,1.8,0.07,1.93,1.66,bl,OÖ,1488
2,2021-05-22,ges_pub_gefahr,1.81,0.1,2,1.63,bl,SB,1488
2,2021-05-22,ges_pub_gefahr,1.94,0.08,2.09,1.78,bl,ST,1488
2,2021-05-22,ges_pub_gefahr,1.77,0.1,1.96,1.58,bl,TI,1488
2,2021-05-22,ges_pub_gefahr,1.85,0.14,2.13,1.58,bl,VB,1488
2,2021-05-22,ges_pub_gefahr,2.06,0.06,2.18,1.93,bl,WI,1488
2,2021-06-26,ges_per_gefahr,1.27,0.16,1.59,0.96,bl,BG,1497
2,2021-06-26,ges_per_gefahr,0.96,0.11,1.19,0.74,bl,KT,1497
2,2021-06-26,ges_per_gefahr,1.08,0.07,1.21,0.95,bl,NÖ,1497
2,2021-06-26,ges_per_gefahr,1.04,0.09,1.21,0.87,bl,OÖ,1497
2,2021-06-26,ges_per_gefahr,2.23,0.1,2.42,2.05,bl,SB,1497
2,2021-06-26,ges_per_gefahr,1.11,0.08,1.27,0.94,bl,ST,1497
2,2021-06-26,ges_per_gefahr,0.97,0.1,1.16,0.78,bl,TI,1497
2,2021-06-26,ges_per_gefahr,1.13,0.21,1.53,0.72,bl,VB,1497
2,2021-06-26,ges_per_gefahr,1.18,0.07,1.31,1.05,bl,WI,1497
2,2021-06-26,ges_pub_gefahr,1.77,0.16,2.09,1.46,bl,BG,1493
2,2021-06-26,ges_pub_gefahr,1.66,0.13,1.92,1.39,bl,KT,1493
2,2021-06-26,ges_pub_gefahr,1.75,0.06,1.87,1.63,bl,NÖ,1493
2,2021-06-26,ges_pub_gefahr,1.75,0.08,1.9,1.61,bl,OÖ,1493
2,2021-06-26,ges_pub_gefahr,1.76,0.09,1.94,1.57,bl,SB,1493
2,2021-06-26,ges_pub_gefahr,1.71,0.08,1.87,1.56,bl,ST,1493
2,2021-06-26,ges_pub_gefahr,1.63,0.09,1.8,1.46,bl,TI,1493
2,2021-06-26,ges_pub_gefahr,1.76,0.16,2.07,1.45,bl,VB,1493
2,2021-06-26,ges_pub_gefahr,1.98,0.06,2.1,1.86,bl,WI,1493
3,2020-03-28,wochentag,2.13,0.21,2.54,1.73,bl,BG,1535
3,2020-03-28,wochentag,1.36,0.15,1.66,1.07,bl,KT,1535
3,2020-03-28,wochentag,1.48,0.09,1.66,1.3,bl,NÖ,1535
3,2020-03-28,wochentag,1.75,0.11,1.95,1.54,bl,OÖ,1535
3,2020-03-28,wochentag,1.49,0.15,1.79,1.19,bl,SB,1535
3,2020-03-28,wochentag,1.92,0.12,2.14,1.69,bl,ST,1535
3,2020-03-28,wochentag,1.68,0.15,1.96,1.39,bl,TI,1535
3,2020-03-28,wochentag,1.42,0.23,1.86,0.98,bl,VB,1535
3,2020-03-28,wochentag,1.76,0.09,1.95,1.58,bl,WI,1535
3,2020-03-28,kontakt,2.59,0.2,2.98,2.2,bl,BG,1533
3,2020-03-28,kontakt,2.41,0.14,2.69,2.14,bl,KT,1533
3,2020-03-28,kontakt,2.4,0.09,2.57,2.22,bl,NÖ,1533
3,2020-03-28,kontakt,2.64,0.1,2.83,2.45,bl,OÖ,1533
3,2020-03-28,kontakt,2.45,0.13,2.71,2.19,bl,SB,1533
3,2020-03-28,kontakt,2.48,0.1,2.67,2.29,bl,ST,1533
3,2020-03-28,kontakt,2.48,0.13,2.73,2.22,bl,TI,1533
3,2020-03-28,kontakt,2.65,0.18,3,2.3,bl,VB,1533
3,2020-03-28,kontakt,2.7,0.07,2.85,2.56,bl,WI,1533
3,2020-04-04,wochentag,1.91,0.24,2.39,1.44,bl,BG,1544
3,2020-04-04,wochentag,1.53,0.15,1.82,1.24,bl,KT,1544
3,2020-04-04,wochentag,1.58,0.09,1.76,1.4,bl,NÖ,1544
3,2020-04-04,wochentag,1.76,0.1,1.96,1.57,bl,OÖ,1544
3,2020-04-04,wochentag,1.56,0.15,1.85,1.27,bl,SB,1544
3,2020-04-04,wochentag,1.8,0.11,2.01,1.58,bl,ST,1544
3,2020-04-04,wochentag,1.68,0.14,1.95,1.42,bl,TI,1544
3,2020-04-04,wochentag,1.65,0.24,2.11,1.18,bl,VB,1544
3,2020-04-04,wochentag,1.71,0.09,1.88,1.55,bl,WI,1544
3,2020-04-04,kontakt,2.86,0.17,3.21,2.52,bl,BG,1547
3,2020-04-04,kontakt,2.57,0.14,2.84,2.3,bl,KT,1547
3,2020-04-04,kontakt,2.58,0.09,2.75,2.41,bl,NÖ,1547
3,2020-04-04,kontakt,2.77,0.09,2.95,2.58,bl,OÖ,1547
3,2020-04-04,kontakt,2.59,0.17,2.92,2.26,bl,SB,1547
3,2020-04-04,kontakt,2.47,0.11,2.69,2.26,bl,ST,1547
3,2020-04-04,kontakt,2.48,0.13,2.73,2.23,bl,TI,1547
3,2020-04-04,kontakt,2.89,0.14,3.16,2.62,bl,VB,1547
3,2020-04-04,kontakt,2.57,0.08,2.72,2.42,bl,WI,1547
3,2020-04-11,wochentag,1.87,0.21,2.28,1.47,bl,BG,1489
3,2020-04-11,wochentag,1.35,0.15,1.65,1.06,bl,KT,1489
3,2020-04-11,wochentag,1.57,0.08,1.73,1.4,bl,NÖ,1489
3,2020-04-11,wochentag,1.72,0.1,1.91,1.52,bl,OÖ,1489
3,2020-04-11,wochentag,1.47,0.13,1.73,1.21,bl,SB,1489
3,2020-04-11,wochentag,1.91,0.11,2.12,1.7,bl,ST,1489
3,2020-04-11,wochentag,1.44,0.13,1.7,1.18,bl,TI,1489
3,2020-04-11,wochentag,1.56,0.22,2,1.12,bl,VB,1489
3,2020-04-11,wochentag,1.65,0.09,1.83,1.47,bl,WI,1489
3,2020-04-11,kontakt,2.73,0.16,3.06,2.41,bl,BG,1489
3,2020-04-11,kontakt,2.64,0.12,2.88,2.39,bl,KT,1489
3,2020-04-11,kontakt,2.46,0.09,2.63,2.28,bl,NÖ,1489
3,2020-04-11,kontakt,2.79,0.09,2.96,2.62,bl,OÖ,1489
3,2020-04-11,kontakt,2.35,0.17,2.69,2.01,bl,SB,1489
3,2020-04-11,kontakt,2.41,0.1,2.61,2.22,bl,ST,1489
3,2020-04-11,kontakt,2.48,0.12,2.72,2.24,bl,TI,1489
3,2020-04-11,kontakt,2.88,0.14,3.16,2.6,bl,VB,1489
3,2020-04-11,kontakt,2.58,0.08,2.73,2.43,bl,WI,1489
3,2020-04-17,wochentag,1.97,0.22,2.41,1.53,bl,BG,1511
3,2020-04-17,wochentag,1.12,0.16,1.43,0.81,bl,KT,1511
3,2020-04-17,wochentag,1.47,0.09,1.65,1.29,bl,NÖ,1511
3,2020-04-17,wochentag,1.51,0.09,1.69,1.33,bl,OÖ,1511
3,2020-04-17,wochentag,1.57,0.14,1.85,1.29,bl,SB,1511
3,2020-04-17,wochentag,1.79,0.12,2.02,1.56,bl,ST,1511
3,2020-04-17,wochentag,1.54,0.13,1.79,1.29,bl,TI,1511
3,2020-04-17,wochentag,1.42,0.25,1.9,0.93,bl,VB,1511
3,2020-04-17,wochentag,1.58,0.08,1.74,1.42,bl,WI,1511
3,2020-04-17,kontakt,2.59,0.18,2.95,2.23,bl,BG,1511
3,2020-04-17,kontakt,2.48,0.15,2.78,2.17,bl,KT,1511
3,2020-04-17,kontakt,2.36,0.09,2.54,2.18,bl,NÖ,1511
3,2020-04-17,kontakt,2.7,0.09,2.88,2.53,bl,OÖ,1511
3,2020-04-17,kontakt,2.44,0.16,2.76,2.12,bl,SB,1511
3,2020-04-17,kontakt,2.49,0.09,2.66,2.31,bl,ST,1511
3,2020-04-17,kontakt,2.47,0.13,2.72,2.22,bl,TI,1511
3,2020-04-17,kontakt,2.66,0.16,2.97,2.35,bl,VB,1511
3,2020-04-17,kontakt,2.53,0.08,2.68,2.38,bl,WI,1511
3,2020-04-25,wochentag,1.9,0.28,2.46,1.34,bl,BG,1500
3,2020-04-25,wochentag,1.27,0.17,1.6,0.93,bl,KT,1500
3,2020-04-25,wochentag,1.61,0.1,1.8,1.42,bl,NÖ,1500
3,2020-04-25,wochentag,1.5,0.09,1.68,1.31,bl,OÖ,1500
3,2020-04-25,wochentag,1.46,0.17,1.79,1.14,bl,SB,1500
3,2020-04-25,wochentag,1.68,0.11,1.91,1.46,bl,ST,1500
3,2020-04-25,wochentag,1.4,0.13,1.67,1.14,bl,TI,1500
3,2020-04-25,wochentag,1.35,0.2,1.74,0.96,bl,VB,1500
3,2020-04-25,wochentag,1.47,0.09,1.63,1.3,bl,WI,1500
3,2020-04-25,kontakt,2.78,0.19,3.15,2.4,bl,BG,1500
3,2020-04-25,kontakt,2.35,0.16,2.65,2.04,bl,KT,1500
3,2020-04-25,kontakt,2.45,0.09,2.64,2.27,bl,NÖ,1500
3,2020-04-25,kontakt,2.68,0.09,2.86,2.49,bl,OÖ,1500
3,2020-04-25,kontakt,2.42,0.18,2.78,2.07,bl,SB,1500
3,2020-04-25,kontakt,2.42,0.11,2.63,2.21,bl,ST,1500
3,2020-04-25,kontakt,2.31,0.11,2.53,2.08,bl,TI,1500
3,2020-04-25,kontakt,2.71,0.14,2.98,2.45,bl,VB,1500
3,2020-04-25,kontakt,2.56,0.08,2.72,2.4,bl,WI,1500
3,2020-05-03,wochentag,1.72,0.22,2.15,1.28,bl,BG,1528
3,2020-05-03,wochentag,1.34,0.15,1.64,1.04,bl,KT,1528
3,2020-05-03,wochentag,1.5,0.09,1.68,1.32,bl,NÖ,1528
3,2020-05-03,wochentag,1.48,0.09,1.66,1.3,bl,OÖ,1528
3,2020-05-03,wochentag,1.41,0.15,1.7,1.11,bl,SB,1528
3,2020-05-03,wochentag,1.7,0.11,1.91,1.48,bl,ST,1528
3,2020-05-03,wochentag,1.53,0.13,1.8,1.27,bl,TI,1528
3,2020-05-03,wochentag,1.59,0.22,2.03,1.15,bl,VB,1528
3,2020-05-03,wochentag,1.39,0.08,1.56,1.23,bl,WI,1528
3,2020-05-03,kontakt,2.42,0.17,2.75,2.09,bl,BG,1529
3,2020-05-03,kontakt,2.38,0.16,2.69,2.07,bl,KT,1529
3,2020-05-03,kontakt,2.35,0.09,2.53,2.17,bl,NÖ,1529
3,2020-05-03,kontakt,2.59,0.09,2.76,2.42,bl,OÖ,1529
3,2020-05-03,kontakt,2.39,0.16,2.71,2.08,bl,SB,1529
3,2020-05-03,kontakt,2.36,0.1,2.55,2.18,bl,ST,1529
3,2020-05-03,kontakt,2.43,0.12,2.66,2.2,bl,TI,1529
3,2020-05-03,kontakt,2.63,0.15,2.93,2.33,bl,VB,1529
3,2020-05-03,kontakt,2.46,0.09,2.63,2.29,bl,WI,1529
3,2020-05-09,wochentag,1.41,0.19,1.78,1.05,bl,BG,1494
3,2020-05-09,wochentag,1.14,0.14,1.41,0.87,bl,KT,1494
3,2020-05-09,wochentag,1.43,0.09,1.61,1.26,bl,NÖ,1494
3,2020-05-09,wochentag,1.35,0.1,1.54,1.16,bl,OÖ,1494
3,2020-05-09,wochentag,1.27,0.14,1.56,0.99,bl,SB,1494
3,2020-05-09,wochentag,1.46,0.11,1.68,1.25,bl,ST,1494
3,2020-05-09,wochentag,1.37,0.13,1.62,1.13,bl,TI,1494
3,2020-05-09,wochentag,1.1,0.16,1.42,0.79,bl,VB,1494
3,2020-05-09,wochentag,1.45,0.09,1.62,1.28,bl,WI,1494
3,2020-05-09,kontakt,2.26,0.2,2.66,1.87,bl,BG,1491
3,2020-05-09,kontakt,2.06,0.13,2.33,1.8,bl,KT,1491
3,2020-05-09,kontakt,2.06,0.1,2.25,1.87,bl,NÖ,1491
3,2020-05-09,kontakt,2.5,0.1,2.69,2.31,bl,OÖ,1491
3,2020-05-09,kontakt,2.17,0.17,2.49,1.84,bl,SB,1491
3,2020-05-09,kontakt,2.16,0.1,2.35,1.97,bl,ST,1491
3,2020-05-09,kontakt,1.94,0.13,2.18,1.69,bl,TI,1491
3,2020-05-09,kontakt,2.26,0.15,2.56,1.96,bl,VB,1491
3,2020-05-09,kontakt,2.23,0.08,2.38,2.08,bl,WI,1491
3,2020-05-16,wochentag,1.39,0.2,1.78,0.99,bl,BG,1472
3,2020-05-16,wochentag,1.21,0.13,1.47,0.95,bl,KT,1472
3,2020-05-16,wochentag,1.44,0.09,1.62,1.26,bl,NÖ,1472
3,2020-05-16,wochentag,1.31,0.09,1.49,1.13,bl,OÖ,1472
3,2020-05-16,wochentag,1.29,0.16,1.59,0.98,bl,SB,1472
3,2020-05-16,wochentag,1.49,0.11,1.71,1.27,bl,ST,1472
3,2020-05-16,wochentag,1.18,0.12,1.42,0.94,bl,TI,1472
3,2020-05-16,wochentag,1.19,0.2,1.58,0.8,bl,VB,1472
3,2020-05-16,wochentag,1.36,0.09,1.52,1.19,bl,WI,1472
3,2020-05-16,kontakt,2.1,0.21,2.51,1.69,bl,BG,1470
3,2020-05-16,kontakt,1.96,0.16,2.28,1.65,bl,KT,1470
3,2020-05-16,kontakt,2.14,0.09,2.32,1.95,bl,NÖ,1470
3,2020-05-16,kontakt,2.26,0.1,2.45,2.07,bl,OÖ,1470
3,2020-05-16,kontakt,2.13,0.16,2.45,1.82,bl,SB,1470
3,2020-05-16,kontakt,1.99,0.1,2.19,1.8,bl,ST,1470
3,2020-05-16,kontakt,1.88,0.13,2.13,1.63,bl,TI,1470
3,2020-05-16,kontakt,2.36,0.17,2.69,2.03,bl,VB,1470
3,2020-05-16,kontakt,2.08,0.08,2.25,1.92,bl,WI,1470
3,2020-05-24,wochentag,1.16,0.22,1.59,0.74,bl,BG,1466
3,2020-05-24,wochentag,1.09,0.13,1.35,0.82,bl,KT,1466
3,2020-05-24,wochentag,1.3,0.1,1.49,1.11,bl,NÖ,1466
3,2020-05-24,wochentag,1.21,0.1,1.4,1.02,bl,OÖ,1466
3,2020-05-24,wochentag,1.17,0.15,1.46,0.88,bl,SB,1466
3,2020-05-24,wochentag,1.42,0.11,1.64,1.19,bl,ST,1466
3,2020-05-24,wochentag,1.24,0.12,1.48,1,bl,TI,1466
3,2020-05-24,wochentag,1.18,0.22,1.62,0.75,bl,VB,1466
3,2020-05-24,wochentag,1.17,0.08,1.33,1.02,bl,WI,1466
